Order date,Chain,Suburb,State,Postcode,Manager,Category,Buyer,Sales,inventory
2021-10-14,1,86,1,2120,10,7,1,1905.02,5715.06
2020-06-27,1,86,1,2120,10,7,1,2159.13,4318.26
2020-12-18,1,86,1,2120,10,5,2,2234.53,2234.53
2021-04-17,0,34,6,3076,2,5,2,3,9
2021-12-19,0,34,6,3076,2,0,7,1,3
2021-09-12,0,34,6,3076,2,0,7,13,52
2019-04-16,0,34,6,3076,2,9,0,3.98,19.9
2019-07-13,0,34,6,3076,2,9,0,20.98,83.92
2022-05-30,0,34,6,3076,2,6,4,54.97,219.88
2022-05-19,0,34,6,3076,2,7,1,48,192
2018-12-25,0,34,6,3076,2,1,3,23.66,94.64
2019-05-24,0,34,6,3076,2,1,3,12.49,49.96
2019-08-19,0,34,6,3076,2,7,1,341.25,1365
2019-08-23,0,34,6,3076,2,4,9,11.97,11.97
2020-08-24,0,34,6,3076,2,9,0,138.16,552.64
2019-10-12,0,34,6,3076,2,2,8,242.22,242.22
2019-01-13,0,34,6,3076,2,3,5,26.55,26.55
2019-11-06,0,34,6,3076,2,6,4,33.87,33.87
2022-10-12,0,34,6,3076,2,8,6,22.97,91.88
2020-11-02,0,34,6,3076,2,5,2,49.95,99.9
2021-01-30,0,34,6,3076,2,5,2,34.97,69.94
2022-07-23,0,34,6,3076,2,1,3,102.69,410.76
2019-08-13,0,34,6,3076,2,6,4,97.94,489.7
2019-11-09,0,34,6,3076,2,9,0,90.87,90.87
2020-01-03,0,34,6,3076,2,8,6,71.76,358.8
2022-09-10,0,34,6,3076,2,0,7,147.74,443.22
2022-09-22,0,34,6,3076,2,6,4,229.59,688.77
2019-04-13,0,34,6,3076,2,9,0,158.47,158.47
2018-12-02,0,34,6,3076,2,4,9,450.93,1352.79
2020-02-07,0,34,6,3076,2,5,2,451.72,2258.6
2019-09-03,0,34,6,3076,2,7,1,458.1,1832.4
2021-07-16,0,34,6,3076,2,0,7,1760.78,8803.9
2019-12-22,0,34,6,3076,2,4,9,607.94,607.94
2022-01-23,0,34,6,3076,2,6,4,1260.05,1260.05
2019-06-09,0,34,6,3076,2,8,6,604.14,2416.56
2021-09-22,0,34,6,3076,2,7,1,684.73,684.73
2021-11-27,0,34,6,3076,2,0,7,1091.37,2182.74
2022-01-16,0,34,6,3076,2,4,9,976.65,4883.25
2020-06-11,0,34,6,3076,2,3,5,1103.27,1103.27
2021-06-02,0,34,6,3076,2,9,0,1089.42,5447.1
2022-04-02,0,34,6,3076,2,1,3,2426.02,7278.06
2022-01-15,0,34,6,3076,2,9,0,1401.24,5604.96
2019-07-25,0,34,6,3076,2,8,6,2257.96,6773.88
2021-01-21,0,34,6,3076,2,8,6,2487.63,4975.26
2020-02-28,0,34,6,3076,2,6,4,2012.58,6037.74
2018-11-20,0,34,6,3076,2,8,6,1612.71,6450.84
2022-09-28,0,34,6,3076,2,6,4,2447.31,4894.62
2021-08-29,0,34,6,3076,2,2,8,2436.72,7310.16
2020-10-24,0,34,6,3076,2,6,4,1954.46,1954.46
2020-09-12,0,34,6,3076,2,2,8,3223.31,12893.24
2021-09-29,0,34,6,3076,2,7,1,2373.19,7119.57
2022-11-08,0,34,6,3076,2,2,8,3434.38,10303.14
2021-07-11,0,34,6,3076,2,7,1,3964.11,3964.11
2020-06-02,0,34,6,3076,2,5,2,3967.4,3967.4
2021-12-17,0,34,6,3076,2,9,0,5839.97,29199.85
2020-11-23,0,83,3,4215,16,7,1,16,64
2019-05-09,0,83,3,4215,16,4,9,1.5,4.5
2019-11-13,0,83,3,4215,16,6,4,4,4
2019-03-27,0,83,3,4215,16,9,0,2.49,4.98
2021-08-22,0,83,3,4215,16,4,9,3,12
2019-01-07,0,83,3,4215,16,0,7,4.99,19.96
2022-08-23,0,83,3,4215,16,7,1,16.99,84.95
2022-06-20,0,83,3,4215,16,0,7,10.43,31.29
2019-10-24,0,83,3,4215,16,5,2,8,16
2020-12-21,0,83,3,4215,16,7,1,7.99,15.98
2020-12-28,0,83,3,4215,16,3,5,11.61,11.61
2021-08-10,0,83,3,4215,16,4,9,11.96,59.8
2021-02-14,0,83,3,4215,16,9,0,109.22,327.66
2020-08-03,0,83,3,4215,16,8,6,12.99,64.95
2019-01-11,0,83,3,4215,16,9,0,21.89,43.78
2020-10-25,0,83,3,4215,16,6,4,37.93,189.65
2021-03-10,0,83,3,4215,16,7,1,41.93,125.79
2020-06-13,0,83,3,4215,16,6,4,32.93,98.79
2020-05-24,0,83,3,4215,16,5,2,30.18,30.18
2022-05-06,0,83,3,4215,16,2,8,,0
2022-04-11,0,83,3,4215,16,9,0,,0
2020-11-18,0,83,3,4215,16,5,2,73.94,147.88
2021-07-14,0,83,3,4215,16,9,0,62.91,251.64
2022-05-15,0,83,3,4215,16,1,3,163.76,327.52
2019-01-20,0,83,3,4215,16,6,4,112.87,225.74
2019-04-03,0,83,3,4215,16,0,7,132.94,664.7
2020-01-07,0,83,3,4215,16,9,0,159.84,479.52
2020-07-09,0,83,3,4215,16,7,1,322.75,322.75
2020-12-01,0,83,3,4215,16,1,3,456.63,2283.15
2020-12-25,0,83,3,4215,16,4,9,337.61,1688.05
2022-01-10,0,83,3,4215,16,5,2,375.69,375.69
2022-05-10,0,83,3,4215,16,9,0,323.71,647.42
2019-06-02,0,83,3,4215,16,7,1,609.49,2437.96
2021-06-01,0,83,3,4215,16,8,6,563.56,2817.8
2020-09-16,0,83,3,4215,16,4,9,608.93,1217.86
2021-03-09,0,83,3,4215,16,7,1,555.12,555.12
2022-09-10,0,83,3,4215,16,6,4,1612.94,4838.82
2020-06-27,0,83,3,4215,16,9,0,918.86,3675.44
2019-04-15,0,83,3,4215,16,0,7,853.75,4268.75
2018-12-29,0,83,3,4215,16,4,9,954.03,2862.09
2020-11-06,0,83,3,4215,16,0,7,1090.66,1090.66
2021-08-22,0,83,3,4215,16,8,6,1063.02,5315.1
2021-04-02,0,83,3,4215,16,1,3,2032.78,2032.78
2020-11-01,0,83,3,4215,16,7,1,1232.02,6160.1
2020-09-14,0,83,3,4215,16,3,5,1359.51,1359.51
2022-01-22,0,83,3,4215,16,8,6,2672.92,2672.92
2018-11-07,0,83,3,4215,16,6,4,1733.09,8665.45
2021-09-21,0,83,3,4215,16,6,4,1970.96,1970.96
2021-06-09,0,83,3,4215,16,8,6,2442.37,9769.48
2021-05-05,0,83,3,4215,16,2,8,2954.47,2954.47
2022-12-10,0,83,3,4215,16,2,8,2726.34,8179.02
2022-11-05,0,83,3,4215,16,6,4,3093.46,6186.92
2019-01-20,0,83,3,4215,16,7,1,3929.44,3929.44
2022-01-02,0,83,3,4215,16,2,8,4982.46,24912.3
2020-09-10,0,83,3,4215,16,9,0,5290.6,26453
2019-09-10,0,83,3,4215,16,5,2,5360.67,10721.34
2020-05-13,0,35,6,3551,7,5,2,50,50
2020-09-29,0,35,6,3551,7,7,1,-12.99,64.95
2021-06-07,0,35,6,3551,7,5,2,25,75
2022-03-28,0,35,6,3551,7,3,5,1,5
2021-10-06,0,35,6,3551,7,5,2,10.99,43.96
2020-02-24,0,35,6,3551,7,0,7,1,1
2019-05-16,0,35,6,3551,7,9,0,16.99,33.98
2019-04-25,0,35,6,3551,7,9,0,2.99,5.98
2022-03-21,0,35,6,3551,7,3,5,3.95,19.75
2020-04-20,0,35,6,3551,7,6,4,3.99,3.99
2019-02-24,0,35,6,3551,7,3,5,8.97,35.88
2020-06-13,0,35,6,3551,7,7,1,9.97,39.88
2020-12-02,0,35,6,3551,7,9,0,19.98,99.9
2022-08-02,0,35,6,3551,7,8,6,11.98,11.98
2022-01-19,0,35,6,3551,7,0,7,24.99,99.96
2020-11-15,0,35,6,3551,7,0,7,102.94,308.82
2019-09-27,0,35,6,3551,7,5,2,21,63
2020-03-06,0,35,6,3551,7,5,2,19.99,59.97
2021-03-13,0,35,6,3551,7,1,3,119.79,359.37
2020-09-03,0,35,6,3551,7,9,0,35.95,143.8
2020-02-06,0,35,6,3551,7,1,3,96,192
2019-04-04,0,35,6,3551,7,2,8,49.99,199.96
2022-12-08,0,35,6,3551,7,6,4,64.96,259.84
2019-07-14,0,35,6,3551,7,9,0,101.81,203.62
2022-08-07,0,35,6,3551,7,6,4,97.83,195.66
2021-12-05,0,35,6,3551,7,6,4,72.85,145.7
2021-01-06,0,35,6,3551,7,2,8,152.76,611.04
2022-03-01,0,35,6,3551,7,6,4,83.74,334.96
2020-02-24,0,35,6,3551,7,5,2,110.93,221.86
2020-07-14,0,35,6,3551,7,9,0,173.29,866.45
2019-02-23,0,35,6,3551,7,7,1,335.71,1678.55
2022-03-28,0,35,6,3551,7,8,6,207.85,623.55
2020-04-24,0,35,6,3551,7,4,9,442,2210
2020-09-11,0,35,6,3551,7,5,2,561.66,561.66
2019-11-20,0,35,6,3551,7,6,4,879.93,3519.72
2022-02-24,0,35,6,3551,7,4,9,683.17,1366.34
2019-12-14,0,35,6,3551,7,7,1,,0
2021-12-17,0,35,6,3551,7,4,9,320.36,640.72
2021-12-04,0,35,6,3551,7,7,1,,0
2021-04-06,0,35,6,3551,7,8,6,664.61,664.61
2020-07-06,0,35,6,3551,7,9,0,474.55,474.55
2021-05-10,0,35,6,3551,7,4,9,718.57,2155.71
2022-06-12,0,35,6,3551,7,6,4,806.8,3227.2
2020-03-03,0,35,6,3551,7,0,7,905.26,3621.04
2022-09-25,0,35,6,3551,7,7,1,828.37,1656.74
2022-09-14,0,35,6,3551,7,3,5,1115.38,4461.52
2021-02-23,0,35,6,3551,7,1,3,2101.81,4203.62
2019-08-29,0,35,6,3551,7,2,8,2387.11,11935.55
2022-10-27,0,35,6,3551,7,0,7,1274.43,5097.72
2020-03-26,0,35,6,3551,7,9,0,1517.55,4552.65
2020-08-18,0,35,6,3551,7,8,6,2884.12,8652.36
2021-05-26,0,35,6,3551,7,6,4,1944.88,7779.52
2021-07-27,0,35,6,3551,7,7,1,2309.15,4618.3
2021-11-15,0,35,6,3551,7,2,8,2723.74,10894.96
2021-04-14,0,35,6,3551,7,2,8,2616.1,5232.2
2021-01-08,0,35,6,3551,7,6,4,2913.99,11655.96
2021-03-02,0,35,6,3551,7,8,6,2269.61,9078.44
2021-09-18,0,35,6,3551,7,8,6,3761.29,3761.29
2021-12-01,0,35,6,3551,7,5,2,6788.56,20365.68
2021-01-14,0,35,6,3551,7,9,0,6356.48,12712.96
2019-02-17,0,19,7,6280,12,7,1,,0
2022-01-30,0,19,7,6280,12,6,4,,0
2018-11-18,0,19,7,6280,12,8,6,2,8
2022-05-06,0,19,7,6280,12,5,2,7,35
2019-07-23,0,19,7,6280,12,5,2,0,0
2019-10-13,0,19,7,6280,12,2,8,2.97,2.97
2019-11-28,0,19,7,6280,12,3,5,1.98,1.98
2021-07-15,0,19,7,6280,12,5,2,3,6
2022-01-18,0,19,7,6280,12,6,4,2.99,2.99
2021-06-22,0,19,7,6280,12,0,7,7.45,22.35
2020-03-20,0,19,7,6280,12,7,1,3.99,3.99
2019-10-09,0,19,7,6280,12,5,2,8.99,26.97
2021-10-21,0,19,7,6280,12,6,4,9.96,29.88
2022-09-13,0,19,7,6280,12,0,7,12,60
2022-11-14,0,19,7,6280,12,7,1,7.98,39.9
2019-10-22,0,19,7,6280,12,4,9,8.99,44.95
2021-11-06,0,19,7,6280,12,9,0,107.82,323.46
2021-06-19,0,19,7,6280,12,6,4,11.97,23.94
2022-07-10,0,19,7,6280,12,8,6,23.92,47.84
2021-02-08,0,19,7,6280,12,6,4,22.87,114.35
2022-05-03,0,19,7,6280,12,9,0,45.77,91.54
2022-05-22,0,19,7,6280,12,9,0,47.98,95.96
2019-02-27,0,19,7,6280,12,0,7,35.82,71.64
2022-03-10,0,19,7,6280,12,9,0,93.87,375.48
2019-09-03,0,19,7,6280,12,9,0,150.91,754.55
2019-02-20,0,19,7,6280,12,4,9,317.17,317.17
2022-04-25,0,19,7,6280,12,6,4,195.71,391.42
2020-05-20,0,19,7,6280,12,5,2,191.2,573.6
2022-08-24,0,19,7,6280,12,9,0,249.75,249.75
2021-05-31,0,19,7,6280,12,0,7,222.92,222.92
2022-08-23,0,19,7,6280,12,2,8,266.91,533.82
2022-08-13,0,19,7,6280,12,0,7,184.63,923.15
2018-12-28,0,19,7,6280,12,1,3,460.57,2302.85
2021-09-29,0,19,7,6280,12,7,1,515.77,1547.31
2022-05-06,0,19,7,6280,12,8,6,362.83,725.66
2020-01-27,0,19,7,6280,12,7,1,418.28,418.28
2021-12-11,0,19,7,6280,12,4,9,506.63,1519.89
2020-11-27,0,19,7,6280,12,6,4,1188.75,5943.75
2021-06-18,0,19,7,6280,12,7,1,1254.39,6271.95
2020-05-25,0,19,7,6280,12,4,9,1158.09,2316.18
2020-07-25,0,19,7,6280,12,6,4,1924.55,1924.55
2020-04-23,0,19,7,6280,12,0,7,1472.57,5890.28
2021-11-29,0,19,7,6280,12,7,1,1283.69,1283.69
2020-04-27,0,19,7,6280,12,1,3,3123.32,12493.28
2020-04-02,0,19,7,6280,12,8,6,1771.69,8858.45
2022-02-12,0,19,7,6280,12,9,0,1755.32,7021.28
2020-07-27,0,19,7,6280,12,3,5,1799.99,3599.98
2020-07-12,0,19,7,6280,12,2,8,3210.27,9630.81
2019-03-31,0,19,7,6280,12,0,7,1817.58,5452.74
2022-04-10,0,19,7,6280,12,8,6,3362.22,13448.88
2019-09-26,0,19,7,6280,12,6,4,2651.39,13256.95
2020-02-11,0,19,7,6280,12,8,6,4375.24,13125.72
2019-05-12,0,19,7,6280,12,6,4,3639.56,10918.68
2021-01-15,0,19,7,6280,12,2,8,4781.8,14345.4
2022-06-27,0,19,7,6280,12,7,1,4312.7,4312.7
2019-10-02,0,19,7,6280,12,2,8,5786.14,11572.28
2021-09-26,0,19,7,6280,12,9,0,5530.55,27652.75
2022-02-16,0,19,7,6280,12,5,2,6286.17,12572.34
2020-08-27,1,16,7,6725,9,3,5,1.58,3.16
2022-09-13,1,16,7,6725,9,5,2,12.99,51.96
2020-08-10,1,16,7,6725,9,9,0,5.99,23.96
2022-03-21,1,16,7,6725,9,8,6,36.95,36.95
2021-03-12,1,16,7,6725,9,6,4,39.94,159.76
2021-12-10,1,16,7,6725,9,0,7,49.95,149.85
2020-12-28,1,16,7,6725,9,4,9,59.28,237.12
2020-05-09,1,16,7,6725,9,5,2,47.92,239.6
2021-12-25,1,16,7,6725,9,5,2,89.94,89.94
2021-01-02,1,16,7,6725,9,8,6,56.81,56.81
2022-06-29,1,16,7,6725,9,7,1,63.92,319.6
2022-09-06,1,16,7,6725,9,7,1,181.92,727.68
2021-10-04,1,16,7,6725,9,4,9,103.7,518.5
2020-10-07,1,16,7,6725,9,0,7,238.47,953.88
2021-11-04,1,16,7,6725,9,2,8,459.3,459.3
2022-03-26,1,16,7,6725,9,2,8,283.41,1417.05
2022-11-12,1,16,7,6725,9,9,0,191.65,766.6
2019-01-27,1,16,7,6725,9,4,9,265.3,265.3
2022-03-01,1,16,7,6725,9,5,2,271.84,543.68
2021-09-23,1,16,7,6725,9,8,6,855.77,3423.08
2021-09-25,1,16,7,6725,9,6,4,309.16,309.16
2021-04-15,1,16,7,6725,9,2,8,468.24,936.48
2021-11-12,1,16,7,6725,9,8,6,694.83,3474.15
2021-09-06,1,16,7,6725,9,7,1,363.98,363.98
2022-08-11,1,16,7,6725,9,0,7,359.19,1795.95
2021-04-01,1,16,7,6725,9,3,5,525.18,1050.36
2020-12-10,1,16,7,6725,9,6,4,803.89,2411.67
2020-04-12,1,16,7,6725,9,9,0,975.91,3903.64
2022-01-03,1,16,7,6725,9,8,6,987.7,3950.8
2020-09-14,1,16,7,6725,9,7,1,1193.06,4772.24
2019-01-03,1,16,7,6725,9,7,1,2673.11,13365.55
2019-10-02,1,16,7,6725,9,5,2,3413,3413
2020-03-29,0,90,3,4119,19,3,5,73.25,73.25
2022-03-08,0,90,3,4119,19,9,0,1,4
2019-12-29,0,90,3,4119,19,9,0,6,24
2019-12-01,0,90,3,4119,19,8,6,5,20
2021-01-27,0,90,3,4119,19,9,0,,0
2021-09-06,0,90,3,4119,19,9,0,26,78
2020-11-12,0,90,3,4119,19,9,0,5.99,29.95
2020-09-19,0,90,3,4119,19,0,7,2.94,5.88
2020-02-22,0,90,3,4119,19,5,2,4.99,4.99
2020-08-24,0,90,3,4119,19,6,4,15.96,79.8
2019-06-25,0,90,3,4119,19,6,4,70.97,212.91
2020-04-21,0,90,3,4119,19,5,2,45.97,229.85
2019-07-19,0,90,3,4119,19,1,3,81.36,325.44
2019-03-28,0,90,3,4119,19,6,4,28.93,28.93
2022-05-19,0,90,3,4119,19,0,7,20.93,20.93
2020-03-24,0,90,3,4119,19,7,1,25.96,25.96
2022-05-07,0,90,3,4119,19,5,2,25.01,125.05
2022-10-31,0,90,3,4119,19,6,4,24.36,73.08
2022-11-18,0,90,3,4119,19,3,5,29.94,59.88
2022-05-26,0,90,3,4119,19,5,2,35.98,143.92
2021-02-24,0,90,3,4119,19,7,1,43.29,43.29
2020-09-24,0,90,3,4119,19,1,3,218.42,1092.1
2020-01-27,0,90,3,4119,19,1,3,448.01,1792.04
2021-04-11,0,90,3,4119,19,9,0,349.67,1748.35
2021-06-11,0,90,3,4119,19,2,8,77.74,233.22
2021-10-18,0,90,3,4119,19,6,4,180.67,903.35
2019-02-22,0,90,3,4119,19,9,0,217.83,217.83
2020-03-12,0,90,3,4119,19,9,0,194.15,388.3
2019-07-14,0,90,3,4119,19,2,8,271.56,543.12
2020-03-05,0,90,3,4119,19,9,0,218.88,437.76
2019-11-15,0,90,3,4119,19,0,7,355.69,1422.76
2022-06-23,0,90,3,4119,19,7,1,386.74,773.48
2020-05-28,0,90,3,4119,19,7,1,592.66,2370.64
2022-06-14,0,90,3,4119,19,8,6,356.27,1781.35
2021-07-13,0,90,3,4119,19,4,9,441.3,1765.2
2019-01-11,0,90,3,4119,19,6,4,,0
2021-01-04,0,90,3,4119,19,4,9,285.64,1142.56
2020-07-12,0,90,3,4119,19,4,9,589,1767
2020-07-15,0,90,3,4119,19,5,2,739.03,2217.09
2020-08-30,0,90,3,4119,19,1,3,1833.19,1833.19
2019-06-01,0,90,3,4119,19,6,4,1174.36,1174.36
2020-09-28,0,90,3,4119,19,4,9,1279.23,5116.92
2020-06-21,0,90,3,4119,19,7,1,1202.63,1202.63
2020-09-01,0,90,3,4119,19,3,5,1471.26,1471.26
2020-09-06,0,90,3,4119,19,0,7,1283.95,6419.75
2022-09-23,0,90,3,4119,19,0,7,1599.85,4799.55
2020-10-07,0,90,3,4119,19,7,1,1605.55,1605.55
2021-03-06,0,90,3,4119,19,9,0,1599.92,6399.68
2020-08-04,0,90,3,4119,19,8,6,2045.69,10228.45
2021-02-25,0,90,3,4119,19,6,4,3028.88,15144.4
2022-03-23,0,90,3,4119,19,8,6,3891.98,7783.96
2022-05-21,0,90,3,4119,19,2,8,4674.38,4674.38
2020-01-20,0,90,3,4119,19,6,4,3216.81,3216.81
2022-02-22,0,90,3,4119,19,8,6,5012.86,25064.3
2019-10-06,0,90,3,4119,19,2,8,5262.43,26312.15
2020-12-25,0,90,3,4119,19,5,2,5044.94,5044.94
2019-07-04,0,90,3,4119,19,9,0,5223.02,15669.06
2020-05-05,0,90,3,4119,19,7,1,6110.72,24442.88
2019-09-03,0,90,3,4119,19,2,8,6884.74000000001,34423.7
2021-07-26,1,33,1,2158,10,0,7,35,105
2020-02-10,1,33,1,2158,10,9,0,2,10
2020-02-04,1,33,1,2158,10,5,2,3,6
2019-10-20,1,33,1,2158,10,6,4,3,12
2018-12-07,1,33,1,2158,10,1,3,17.96,17.96
2020-06-10,1,33,1,2158,10,4,9,41.95,209.75
2019-04-01,1,33,1,2158,10,0,7,31.92,127.68
2019-06-15,1,33,1,2158,10,5,2,70,70
2019-06-04,1,33,1,2158,10,5,2,79.96,239.88
2022-12-09,1,33,1,2158,10,7,1,115.79,115.79
2020-05-04,1,33,1,2158,10,5,2,169.85,509.55
2021-07-25,1,33,1,2158,10,2,8,191.49,957.45
2019-06-09,1,33,1,2158,10,4,9,194.63,583.89
2022-04-07,1,33,1,2158,10,4,9,255.33,255.33
2021-02-23,1,33,1,2158,10,9,0,159.9,159.9
2019-10-12,1,33,1,2158,10,7,1,271.6,1086.4
2019-05-04,1,33,1,2158,10,5,2,297.03,1485.15
2019-11-17,1,33,1,2158,10,2,8,468.07,1404.21
2020-07-21,1,33,1,2158,10,8,6,317.47,1587.35
2021-11-30,1,33,1,2158,10,0,7,430.7,1292.1
2021-09-17,1,33,1,2158,10,6,4,420.65,420.65
2022-05-07,1,33,1,2158,10,7,1,508.56,1017.12
2020-03-30,1,33,1,2158,10,0,7,450.05,900.1
2021-10-11,1,33,1,2158,10,6,4,485.42,1941.68
2022-06-06,1,33,1,2158,10,9,0,477.26,2386.3
2019-07-16,1,33,1,2158,10,3,5,446.79,2233.95
2019-01-17,1,33,1,2158,10,6,4,1193.41,2386.82
2020-10-17,1,33,1,2158,10,9,0,1194.99,3584.97
2019-06-12,1,33,1,2158,10,8,6,1683.25,5049.75
2022-09-23,1,33,1,2158,10,8,6,3339.3,6678.6
2020-05-22,1,33,1,2158,10,7,1,2739.17,2739.17
2020-06-11,1,33,1,2158,10,8,6,2155.73,4311.46
2019-03-06,1,33,1,2158,10,7,1,2904.5,8713.5
2022-07-23,1,33,1,2158,10,5,2,4851.68,9703.36
2022-01-24,1,42,3,4570,17,2,8,36,72
2020-07-05,1,42,3,4570,17,9,0,24,72
2020-09-26,1,42,3,4570,17,0,7,-9.98,39.92
2019-05-20,1,42,3,4570,17,6,4,1,2
2019-11-08,1,42,3,4570,17,1,3,7.19,14.38
2020-06-13,1,42,3,4570,17,2,8,25.25,126.25
2022-02-17,1,42,3,4570,17,4,9,25.28,50.56
2021-12-01,1,42,3,4570,17,6,4,27.96,111.84
2019-05-11,1,42,3,4570,17,5,2,116.89,233.78
2019-05-26,1,42,3,4570,17,4,9,74.42,223.26
2020-01-09,1,42,3,4570,17,5,2,59.95,59.95
2022-01-24,1,42,3,4570,17,7,1,81.26,81.26
2020-01-19,1,42,3,4570,17,8,6,119.8,479.2
2022-10-22,1,42,3,4570,17,3,5,122.57,245.14
2019-03-26,1,42,3,4570,17,9,0,142.89,571.56
2019-08-18,1,42,3,4570,17,2,8,292.83,292.83
2022-09-15,1,42,3,4570,17,4,9,205.19,615.57
2020-10-30,1,42,3,4570,17,0,7,170.17,340.34
2019-04-08,1,42,3,4570,17,6,4,277.72,277.72
2019-03-30,1,42,3,4570,17,9,0,320.91,641.82
2021-02-13,1,42,3,4570,17,7,1,354.66,709.32
2019-12-20,1,42,3,4570,17,0,7,330.61,1653.05
2020-04-28,1,42,3,4570,17,8,6,549.88,2749.4
2019-03-09,1,42,3,4570,17,8,6,587.57,1175.14
2021-05-08,1,42,3,4570,17,0,7,579.09,579.09
2018-11-09,1,42,3,4570,17,6,4,766.29,766.29
2019-05-26,1,42,3,4570,17,9,0,888.18,4440.9
2021-09-28,1,42,3,4570,17,7,1,1608.65,4825.95
2020-06-09,1,42,3,4570,17,8,6,1298.92,2597.84
2020-06-20,1,42,3,4570,17,5,2,2033.34,8133.36
2022-11-10,1,42,3,4570,17,7,1,2256.7,11283.5
2020-05-06,1,77,3,4700,1,9,0,11,11
2020-03-11,1,77,3,4700,1,5,2,4,4
2019-01-08,1,77,3,4700,1,5,2,6,18
2022-05-18,1,77,3,4700,1,3,5,2.69,5.38
2022-01-29,1,77,3,4700,1,3,5,7.96,39.8
2020-12-02,1,77,3,4700,1,2,8,61.5,61.5
2020-05-09,1,77,3,4700,1,4,9,26.62,106.48
2021-10-28,1,77,3,4700,1,5,2,29.97,29.97
2020-08-21,1,77,3,4700,1,2,8,24.99,74.97
2021-07-14,1,77,3,4700,1,7,1,36.1,108.3
2019-07-11,1,77,3,4700,1,2,8,73.91,147.82
2022-03-30,1,77,3,4700,1,0,7,85.93,171.86
2022-10-29,1,77,3,4700,1,7,1,240.84,722.52
2019-08-25,1,77,3,4700,1,8,6,96.76,193.52
2019-12-19,1,77,3,4700,1,2,8,121.45,364.35
2021-10-23,1,77,3,4700,1,9,0,138.79,693.95
2022-02-03,1,77,3,4700,1,9,0,122.46,612.3
2018-11-25,1,77,3,4700,1,8,6,853.85,2561.55
2021-09-28,1,77,3,4700,1,9,0,169.88,849.4
2020-12-24,1,77,3,4700,1,6,4,278.77,836.31
2019-10-03,1,77,3,4700,1,3,5,237.31,711.93
2020-10-22,1,77,3,4700,1,4,9,228.22,912.88
2020-06-26,1,77,3,4700,1,6,4,233.64,700.92
2020-12-19,1,77,3,4700,1,7,1,211.55,1057.75
2021-09-04,1,77,3,4700,1,0,7,497.79,497.79
2019-05-12,1,77,3,4700,1,6,4,729.13,1458.26
2019-03-25,1,77,3,4700,1,9,0,713.11,3565.55
2020-01-09,1,77,3,4700,1,0,7,711.85,711.85
2021-05-02,1,77,3,4700,1,8,6,1709.6,8548
2021-12-23,1,77,3,4700,1,8,6,1163.8,2327.6
2022-08-18,1,77,3,4700,1,7,1,1404.19,1404.19
2021-07-21,1,77,3,4700,1,7,1,1716.37,5149.11
2020-05-14,1,77,3,4700,1,5,2,4491.78,13475.34
2020-07-08,0,91,1,2650,8,5,2,274.5,274.5
2019-02-13,0,91,1,2650,8,5,2,115,575
2019-09-18,0,91,1,2650,8,6,4,6,6
2020-08-15,0,91,1,2650,8,0,7,0.25,0.25
2019-03-27,0,91,1,2650,8,6,4,5,5
2021-02-22,0,91,1,2650,8,0,7,5.98,23.92
2021-03-27,0,91,1,2650,8,7,1,7.99,7.99
2019-02-01,0,91,1,2650,8,3,5,10.54,21.08
2019-01-10,0,91,1,2650,8,3,5,9.95,49.75
2020-01-10,0,91,1,2650,8,5,2,42,168
2021-12-15,0,91,1,2650,8,2,8,9.99,39.96
2019-03-15,0,91,1,2650,8,7,1,8.99,8.99
2021-08-10,0,91,1,2650,8,2,8,23.96,47.92
2019-09-19,0,91,1,2650,8,7,1,43.89,43.89
2020-03-03,0,91,1,2650,8,6,4,53.19,265.95
2022-09-17,0,91,1,2650,8,5,2,39.88,199.4
2021-11-10,0,91,1,2650,8,6,4,67.7,270.8
2019-07-23,0,91,1,2650,8,1,3,186.23,931.15
2018-12-09,0,91,1,2650,8,9,0,71.64,358.2
2019-09-03,0,91,1,2650,8,9,0,94.92,94.92
2020-05-14,0,91,1,2650,8,9,0,61.98,247.92
2019-12-15,0,91,1,2650,8,5,2,80.92,161.84
2022-10-27,0,91,1,2650,8,0,7,219.57,219.57
2021-06-08,0,91,1,2650,8,7,1,154.81,154.81
2019-02-28,0,91,1,2650,8,6,4,174.82,874.1
2022-04-09,0,91,1,2650,8,9,0,189.78,569.34
2021-07-20,0,91,1,2650,8,9,0,139.34,278.68
2019-07-02,0,91,1,2650,8,2,8,366.95,1100.85
2020-03-07,0,91,1,2650,8,7,1,416.09,1248.27
2020-05-06,0,91,1,2650,8,5,2,723.5,1447
2019-01-23,0,91,1,2650,8,7,1,483.38,1933.52
2020-09-13,0,91,1,2650,8,1,3,670.48,1340.96
2020-10-01,0,91,1,2650,8,4,9,729.59,2918.36
2020-09-01,0,91,1,2650,8,7,1,581.6,1744.8
2021-06-28,0,91,1,2650,8,8,6,627.32,1881.96
2021-01-17,0,91,1,2650,8,6,4,452.71,452.71
2020-04-13,0,91,1,2650,8,4,9,707.62,2122.86
2019-05-01,0,91,1,2650,8,7,1,624.55,1873.65
2020-09-04,0,91,1,2650,8,8,6,1222.68,3668.04
2019-03-04,0,91,1,2650,8,6,4,1521.25,3042.5
2022-01-07,0,91,1,2650,8,9,0,1113.66,2227.32
2022-04-28,0,91,1,2650,8,6,4,1701.19,3402.38
2020-11-24,0,91,1,2650,8,8,6,1592.73,7963.65
