,Unnamed: 0,Ship Mode,Customer Name,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Inventory,date_difference,Sales.1,Inventory
2688,2688,0,790,1,0,266,3,90032,3,1,12,15.7,5.0,0.0,7.065,31.4,2,15.7,31.4
2689,2689,0,659,0,0,80,11,60653,0,1,2,5.248,4.0,0.2,1.64,26.24,2,5.248,26.24
2690,2690,3,142,0,0,374,36,19134,1,1,3,5.346,3.0,0.7,-4.455,5.346,4,5.346,5.346
2691,2691,3,140,0,0,142,4,80112,3,1,12,15.48,3.0,0.2,5.6115,77.4,5,15.48,77.4
2692,2692,3,140,0,0,142,4,80112,3,2,13,108.576,3.0,0.2,8.1432,217.152,5,108.576,217.152
2693,2693,3,52,1,0,452,45,98115,3,0,9,109.9,5.0,0.0,37.366,549.5,6,109.9,549.5
2694,2694,3,189,0,0,197,8,33012,2,0,9,15.384,1.0,0.2,4.0383,61.536,5,15.384,61.536
2695,2695,0,93,0,0,241,33,43130,1,1,12,30.352,2.0,0.2,10.6232,151.76,2,30.352,151.76
2696,2696,3,686,2,0,216,8,32216,2,2,11,821.3,4.0,0.5,-16.426,2463.9,5,821.3,2463.9
2697,2697,3,686,2,0,216,8,32216,2,2,11,22638.48,6.0,0.5,-1811.0784,22638.48,5,22638.48,22638.48
2698,2698,3,686,2,0,216,8,32216,2,1,12,21.376,4.0,0.2,7.4816,106.88,5,21.376,106.88
2699,2699,3,686,2,0,216,8,32216,2,1,2,8.016,3.0,0.2,1.002,24.048,5,8.016,24.048
2700,2700,3,686,2,0,216,8,32216,2,0,9,30.768,2.0,0.2,8.0766,61.536,5,30.768,61.536
2701,2701,3,686,2,0,216,8,32216,2,1,8,18.936,3.0,0.2,5.9175,56.808,5,18.936,56.808
2702,2702,3,686,2,0,216,8,32216,2,0,9,122.352,3.0,0.2,15.294,244.704,5,122.352,244.704
2703,2703,3,624,0,0,28,18,21215,1,1,12,116.28,3.0,0.0,56.9772,348.84,6,116.28,348.84
2704,2704,2,399,0,0,329,30,10009,1,2,0,132.6,6.0,0.0,17.238,265.2,2,132.6,265.2
2705,2705,3,16,2,0,65,29,88220,3,1,15,16.68,2.0,0.0,4.3368,16.68,5,16.68,16.68
2706,2706,3,16,2,0,65,29,88220,3,1,12,19.44,3.0,0.0,9.3312,38.88,5,19.44,38.88
2707,2707,3,16,2,0,65,29,88220,3,1,12,192.16,4.0,0.0,92.2368,192.16,5,192.16,192.16
2708,2708,3,141,0,0,266,3,90049,3,0,9,227.36,7.0,0.0,81.8496,682.08,7,227.36,682.08
2709,2709,3,141,0,0,266,3,90049,3,2,11,1919.976,3.0,0.2,215.9973,1919.976,7,1919.976,1919.976
2710,2710,3,293,0,0,216,8,32216,2,1,3,12.828,2.0,0.7,-8.9796,25.656,4,12.828,25.656
2711,2711,0,137,1,0,240,33,44107,1,0,9,45.888,4.0,0.2,9.1776,183.552,2,45.888,183.552
2712,2712,2,294,0,0,488,30,12180,1,1,2,60.12,9.0,0.0,22.2444,300.6,3,60.12,300.6
2713,2713,3,457,0,0,521,31,28403,2,2,13,302.376,3.0,0.2,37.797,604.752,4,302.376,604.752
2714,2714,3,86,2,0,452,45,98105,3,1,2,13.9,5.0,0.0,5.56,13.9,5,13.9,13.9
2715,2715,3,137,1,0,329,30,10024,1,2,13,129.98,2.0,0.0,62.3904,259.96,4,129.98,259.96
2716,2716,3,710,2,0,94,9,31907,2,2,0,71.98,2.0,0.0,15.1158,215.94,6,71.98,215.94
2717,2717,3,223,0,0,329,30,10024,1,2,13,377.97,3.0,0.0,109.6113,755.94,6,377.97,755.94
2718,2718,3,672,0,0,104,3,92627,3,1,14,124.36,2.0,0.0,33.5772,497.44,6,124.36,497.44
2719,2719,2,477,0,0,207,41,77095,0,0,9,23.976,3.0,0.6,-14.3856,47.952,2,23.976,47.952
2720,2720,2,579,1,0,68,31,27511,2,1,8,8.376,3.0,0.2,2.7222,16.752,4,8.376,16.752
2721,2721,2,579,1,0,68,31,27511,2,1,1,58.24,5.0,0.2,5.096,291.2,4,58.24,291.2
2722,2722,2,758,0,0,4,44,22304,2,1,14,81.2,5.0,0.0,12.18,81.2,5,81.2,81.2
2723,2723,3,207,0,0,497,3,94591,3,1,10,14.45,5.0,0.0,6.7915,28.9,4,14.45,28.9
2724,2724,3,207,0,0,497,3,94591,3,1,3,95.648,2.0,0.2,31.0856,478.24,4,95.648,478.24
2725,2725,3,259,0,0,374,36,19120,1,2,13,359.97,5.0,0.4,-71.994,1799.85,6,359.97,1799.85
2726,2726,3,259,0,0,374,36,19120,1,0,16,350.352,4.0,0.4,-140.1408,1051.056,6,350.352,1051.056
2727,2727,0,664,0,0,485,33,43615,1,1,3,1.641,1.0,0.7,-1.3128,4.923,2,1.641,4.923
2728,2728,0,664,0,0,485,33,43615,1,2,13,629.958,7.0,0.4,94.4937,3149.79,2,629.958,3149.79
2729,2729,3,288,0,0,452,45,98105,3,1,2,6.63,3.0,0.0,1.7901,19.89,6,6.63,19.89
2730,2730,3,288,0,0,452,45,98105,3,2,0,799.96,4.0,0.0,343.9828,799.96,6,799.96,799.96
2731,2731,3,288,0,0,452,45,98105,3,0,9,107.53,1.0,0.0,21.506,430.12,6,107.53,430.12
2732,2732,3,261,0,0,378,28,7060,1,2,13,73.98,2.0,0.0,19.9746,73.98,4,73.98,73.98
2733,2733,3,261,0,0,378,28,7060,1,1,2,5.58,1.0,0.0,2.1762,22.32,4,5.58,22.32
2734,2734,2,379,0,0,244,29,88001,3,1,12,49.12,4.0,0.0,23.0864,245.6,2,49.12,245.6
2735,2735,3,441,0,0,330,6,19711,1,2,13,377.97,3.0,0.0,94.4925,1511.88,6,377.97,1511.88
2736,2736,3,441,0,0,330,6,19711,1,1,12,42.28,7.0,0.0,19.8716,169.12,6,42.28,169.12
2737,2737,3,441,0,0,330,6,19711,1,0,4,299.97,3.0,0.0,56.9943,1199.88,6,299.97,1199.88
2738,2738,3,441,0,0,330,6,19711,1,2,13,89.98,2.0,0.0,43.1904,179.96,6,89.98,179.96
2739,2739,0,248,1,0,205,0,35244,2,1,15,477.24,4.0,0.0,9.5448,1908.96,2,477.24,1908.96
2740,2740,0,248,1,0,205,0,35244,2,2,0,25.98,2.0,0.0,1.5588,77.94,2,25.98,77.94
2741,2741,2,114,0,0,330,33,43055,1,1,7,46.72,5.0,0.2,17.52,93.44,2,46.72,93.44
2742,2742,3,500,0,0,437,3,92037,3,0,9,35.34,2.0,0.0,13.4292,35.34,4,35.34,35.34
2743,2743,2,716,1,0,438,3,94122,3,0,9,257.64,6.0,0.0,100.4796,257.64,5,257.64,257.64
2744,2744,2,716,1,0,438,3,94122,3,2,13,125.976,3.0,0.2,47.241,377.928,5,125.976,377.928
2745,2745,2,290,0,0,216,31,28540,2,2,0,79.992,1.0,0.2,21.9978,399.96,4,79.992,399.96
2746,2746,3,430,0,0,156,19,2038,1,0,16,700.056,3.0,0.3,-130.0104,700.056,5,700.056,700.056
2747,2747,3,47,2,0,160,41,75034,0,2,0,27.168,4.0,0.2,-1.3584,27.168,4,27.168,27.168
2748,2748,3,635,0,0,471,8,32303,2,1,3,8.226,3.0,0.7,-6.0324,24.678,4,8.226,24.678
2749,2749,3,128,0,0,452,45,98115,3,0,5,585.552,3.0,0.2,73.194,2342.208,6,585.552,2342.208
2750,2750,2,732,0,0,496,3,95687,3,1,14,423.28,11.0,0.0,110.0528,1269.84,3,423.28,1269.84
2751,2751,3,331,0,0,266,3,90008,3,0,5,225.296,2.0,0.2,22.5296,450.592,4,225.296,450.592
2752,2752,3,299,0,0,438,3,94122,3,1,2,5.56,2.0,0.0,2.224,5.56,4,5.56,5.56
2753,2753,3,299,0,0,438,3,94122,3,2,0,323.37,3.0,0.0,129.348,323.37,4,323.37,323.37
2754,2754,3,299,0,0,438,3,94122,3,2,13,783.96,5.0,0.2,68.5965,2351.88,4,783.96,2351.88
2755,2755,3,299,0,0,438,3,94122,3,1,1,1447.65,5.0,0.0,419.8185,2895.3,4,1447.65,2895.3
2756,2756,3,299,0,0,438,3,94122,3,1,12,11.96,2.0,0.0,5.8604,47.84,4,11.96,47.84
2757,2757,2,266,0,0,329,30,10035,1,2,0,239.97,3.0,0.0,71.991,719.91,2,239.97,719.91
2758,2758,3,407,2,0,94,9,31907,2,0,9,76.92,4.0,0.0,31.5372,153.84,4,76.92,153.84
2759,2759,3,407,2,0,94,9,31907,2,1,14,481.32,4.0,0.0,125.1432,481.32,4,481.32,481.32
2760,2760,0,214,2,0,318,42,84107,3,1,12,48.4,5.0,0.0,23.232,242,3,48.4,242.0
2761,2761,0,564,2,0,438,3,94110,3,2,0,0.99,1.0,0.0,0.4356,4.95,2,0.99,4.95
2762,2762,0,564,2,0,438,3,94110,3,1,3,101.84,5.0,0.2,36.917,509.2,2,101.84,509.2
2763,2763,3,593,2,0,374,36,19140,1,1,3,10.332,3.0,0.7,-7.5768,10.332,6,10.332,10.332
2764,2764,3,593,2,0,374,36,19140,1,1,3,31.155,5.0,0.7,-23.8855,124.62,6,31.155,124.62
2765,2765,3,593,2,0,374,36,19140,1,1,14,8.928,2.0,0.2,0.6696,26.784,6,8.928,26.784
2766,2766,0,644,0,0,374,36,19134,1,1,1,34.384,1.0,0.2,3.8682,137.536,3,34.384,137.536
2767,2767,0,644,0,0,374,36,19134,1,1,1,1924.16,8.0,0.2,312.676,9620.8,3,1924.16,9620.8
2768,2768,3,528,0,0,109,41,75220,0,1,1,32.192,2.0,0.8,-80.48,128.768,5,32.192,128.768
2769,2769,3,528,0,0,109,41,75220,0,2,0,50.12,7.0,0.2,-0.6265,100.24,5,50.12,100.24
2770,2770,3,528,0,0,109,41,75220,0,2,0,47.976,3.0,0.2,1.7991,143.928,5,47.976,143.928
2771,2771,3,361,0,0,509,47,53186,0,1,14,54.5,5.0,0.0,14.17,272.5,7,54.5,272.5
2772,2772,0,111,0,0,153,8,33311,2,0,9,19.104,3.0,0.2,5.7312,57.312,2,19.104,57.312
2773,2773,3,637,0,0,123,20,48205,0,1,3,49.44,3.0,0.0,24.2256,148.32,4,49.44,148.32
2774,2774,3,515,2,0,464,33,45503,1,1,12,10.368,2.0,0.2,3.6288,51.84,7,10.368,51.84
2775,2775,3,381,0,0,437,3,92037,3,1,14,154.44,3.0,0.0,1.5444,772.2,4,154.44,772.2
2776,2776,3,255,1,0,92,4,80906,3,1,1,60.984,7.0,0.2,4.5738,121.968,4,60.984,121.968
2777,2777,2,367,0,0,27,3,93309,3,0,4,195.466,2.0,0.15,-13.7976,781.864,2,195.466,781.864
2778,2778,3,674,1,0,384,8,33068,2,0,9,23.68,8.0,0.2,6.216,118.4,5,23.68,118.4
2779,2779,3,674,1,0,384,8,33068,2,2,0,2.376,3.0,0.2,0.7425,7.128,5,2.376,7.128
2780,2780,0,751,0,0,329,30,10035,1,1,10,59.2,4.0,0.0,29.6,296,2,59.2,296.0
2781,2781,3,333,0,0,239,21,55044,0,1,2,22,10.0,0.0,9.68,88,7,22.0,88.0
2782,2782,3,465,0,0,123,20,48234,0,2,13,257.98,2.0,0.0,74.8142,1289.9,5,257.98,1289.9
2783,2783,3,18,1,0,374,36,19134,1,2,13,23.988,2.0,0.4,-15.992,95.952,5,23.988,95.952
2784,2784,3,529,1,0,488,33,45373,1,2,13,23.976,4.0,0.4,-15.5844,23.976,6,23.976,23.976
2785,2785,0,184,2,0,266,3,90036,3,0,5,601.536,4.0,0.2,0.0,1804.608,2,601.536,1804.608
2786,2786,0,184,2,0,266,3,90036,3,1,8,7.9,2.0,0.0,2.528,31.6,2,7.9,31.6
2787,2787,3,522,1,0,103,41,78415,0,0,9,58.36,5.0,0.6,-24.803,291.8,4,58.36,291.8
2788,2788,3,522,1,0,103,41,78415,0,1,2,16.464,7.0,0.2,1.4406,49.392,4,16.464,49.392
2789,2789,3,522,1,0,103,41,78415,0,0,9,39.96,5.0,0.6,-23.976,199.8,4,39.96,199.8
2790,2790,0,109,1,0,348,25,68104,0,1,1,25.96,2.0,0.0,7.5284,51.92,1,25.96,51.92
2791,2791,0,109,1,0,348,25,68104,0,1,1,36.27,3.0,0.0,10.881,181.35,1,36.27,181.35
2792,2792,0,109,1,0,348,25,68104,0,1,12,6.48,1.0,0.0,3.1104,6.48,1,6.48,6.48
2793,2793,3,428,1,0,401,3,90278,3,2,13,1075.088,14.0,0.2,94.0702,5375.44,5,1075.088,5375.44
2794,2794,3,428,1,0,401,3,90278,3,2,13,438.368,4.0,0.2,38.3572,438.368,5,438.368,438.368
2795,2795,3,428,1,0,401,3,90278,3,1,3,18.088,7.0,0.2,6.5569,72.352,5,18.088,72.352
2796,2796,3,428,1,0,401,3,90278,3,0,4,308.499,3.0,0.15,-18.147,925.497,5,308.499,925.497
2797,2797,3,337,0,0,258,2,72209,2,1,2,13.36,4.0,0.0,4.1416,13.36,7,13.36,13.36
2798,2798,3,337,0,0,258,2,72209,2,1,12,39.96,2.0,0.0,18.7812,119.88,7,39.96,119.88
2799,2799,3,337,0,0,258,2,72209,2,1,3,145.85,5.0,0.0,70.008,583.4,7,145.85,583.4
2800,2800,0,371,1,0,295,8,33180,2,2,13,783.96,5.0,0.2,78.396,1567.92,3,783.96,1567.92
2801,2801,0,313,0,0,430,35,97301,3,1,2,7.88,1.0,0.2,1.773,15.76,3,7.88,15.76
2802,2802,3,220,0,0,244,29,88001,3,0,9,41.37,3.0,0.0,17.3754,165.48,5,41.37,165.48
2803,2803,3,165,0,0,438,3,94122,3,1,12,12.84,3.0,0.0,5.778,25.68,4,12.84,25.68
2804,2804,3,165,0,0,438,3,94122,3,1,12,25.68,6.0,0.0,11.556,51.36,4,25.68,51.36
2805,2805,3,141,0,0,137,41,79907,0,0,5,47.516,2.0,0.3,-2.0364,47.516,4,47.516,47.516
2806,2806,2,533,0,0,452,45,98115,3,1,8,9.42,2.0,0.0,0.471,9.42,2,9.42,9.42
2807,2807,2,533,0,0,452,45,98115,3,1,12,12.96,2.0,0.0,6.2208,25.92,2,12.96,25.92
2808,2808,2,533,0,0,452,45,98115,3,0,4,704.9,5.0,0.0,56.392,2819.6,2,704.9,2819.6
2809,2809,2,533,0,0,452,45,98115,3,0,5,561.568,2.0,0.2,28.0784,2246.272,2,561.568,2246.272
2810,2810,2,543,2,0,299,47,53209,0,1,12,179.82,9.0,0.0,84.5154,719.28,2,179.82,719.28
2811,2811,2,543,2,0,299,47,53209,0,0,9,185.58,6.0,0.0,76.0878,742.32,2,185.58,742.32
2812,2812,2,543,2,0,299,47,53209,0,0,16,214.11,3.0,0.0,36.3987,856.44,2,214.11,856.44
2813,2813,2,543,2,0,299,47,53209,0,2,0,999.96,4.0,0.0,229.9908,999.96,2,999.96,999.96
2814,2814,2,543,2,0,299,47,53209,0,0,16,653.55,3.0,0.0,111.1035,3267.75,2,653.55,3267.75
2815,2815,3,194,2,0,156,19,2038,1,1,3,114.6,5.0,0.0,51.57,343.8,7,114.6,343.8
2816,2816,3,194,2,0,156,19,2038,1,0,5,60.74,1.0,0.0,15.185,60.74,7,60.74,60.74
2817,2817,3,194,2,0,156,19,2038,1,0,9,124.36,2.0,0.0,27.3592,124.36,7,124.36,124.36
2818,2818,3,194,2,0,156,19,2038,1,1,14,1088.76,6.0,0.0,315.7404,4355.04,7,1088.76,4355.04
2819,2819,0,199,0,0,141,3,92024,3,1,3,6.72,5.0,0.2,2.352,6.72,3,6.72,6.72
2820,2820,0,199,0,0,141,3,92024,3,0,16,298.776,3.0,0.2,7.4694,896.328,3,298.776,896.328
2821,2821,3,107,0,0,9,3,92804,3,2,13,302.376,3.0,0.2,22.6782,604.752,5,302.376,604.752
2822,2822,0,188,0,0,16,41,76017,0,1,2,8.928,2.0,0.2,0.558,17.856,2,8.928,17.856
2823,2823,0,188,0,0,16,41,76017,0,1,14,47.584,2.0,0.2,-2.974,95.168,2,47.584,95.168
2824,2824,3,536,2,0,207,41,77041,0,1,12,33.792,8.0,0.2,10.56,33.792,5,33.792,33.792
2825,2825,3,536,2,0,207,41,77041,0,0,4,300.5328,2.0,0.32,-97.2312,300.5328,5,300.5328,300.5328
2826,2826,3,536,2,0,207,41,77041,0,1,3,2.724,2.0,0.8,-4.3584,13.62,5,2.724,13.62
2827,2827,3,536,2,0,207,41,77041,0,1,7,3.264,2.0,0.2,1.1016,13.056,5,3.264,13.056
2828,2828,0,514,0,0,241,33,43130,1,1,12,108.336,6.0,0.2,37.9176,541.68,3,108.336,541.68
2829,2829,0,514,0,0,241,33,43130,1,1,14,55.92,5.0,0.2,6.291,167.76,3,55.92,167.76
2830,2830,0,514,0,0,241,33,43130,1,1,12,78.304,2.0,0.2,29.364,391.52,3,78.304,391.52
2831,2831,3,556,0,0,389,35,97206,3,1,14,443.92,5.0,0.2,-94.333,443.92,4,443.92,443.92
2832,2832,3,556,0,0,389,35,97206,3,2,13,155.976,3.0,0.2,54.5916,467.928,4,155.976,467.928
2833,2833,2,129,1,0,205,0,35244,2,1,2,15.47,7.0,0.0,4.1769,46.41,5,15.47,46.41
2834,2834,2,129,1,0,205,0,35244,2,1,3,7.16,2.0,0.0,3.4368,28.64,5,7.16,28.64
2835,2835,3,313,0,0,266,3,90036,3,1,1,10.89,1.0,0.0,2.8314,43.56,5,10.89,43.56
2836,2836,3,313,0,0,266,3,90036,3,1,12,19.44,3.0,0.0,9.3312,19.44,5,19.44,19.44
2837,2837,3,313,0,0,266,3,90036,3,1,3,121.6,5.0,0.2,39.52,608,5,121.6,608.0
2838,2838,0,751,0,0,471,8,32303,2,2,11,695.7,2.0,0.5,-27.828,1391.4,3,695.7,1391.4
2839,2839,2,358,1,0,329,30,10009,1,1,14,120.33,1.0,0.0,31.2858,240.66,5,120.33,240.66
2840,2840,3,153,2,0,77,44,23320,2,0,5,1139.92,4.0,0.0,284.98,1139.92,5,1139.92,1139.92
2841,2841,2,639,0,0,150,31,28314,2,1,12,229.544,7.0,0.2,83.2097,1147.72,4,229.544,1147.72
2842,2842,3,43,0,0,209,41,77340,0,1,14,143.728,2.0,0.2,-32.3388,143.728,4,143.728,143.728
2843,2843,3,113,0,0,374,36,19140,1,2,0,36.048,3.0,0.2,-0.9012,180.24,4,36.048,180.24
2844,2844,3,112,1,0,525,11,60098,0,0,5,845.488,8.0,0.3,-12.0784,1690.976,4,845.488,1690.976
2845,2845,0,788,0,0,146,19,2149,1,1,2,50.94,3.0,0.0,14.2632,152.82,3,50.94,152.82
2846,2846,3,702,2,0,80,11,60653,0,1,3,762.594,3.0,0.8,-1143.891,762.594,5,762.594,762.594
2847,2847,3,221,1,0,419,9,30076,2,0,9,56.28,6.0,0.0,15.7584,56.28,7,56.28,56.28
2848,2848,3,221,1,0,419,9,30076,2,1,3,2690.97,3.0,0.0,1264.7559,2690.97,7,2690.97,2690.97
2849,2849,3,51,1,0,360,8,32137,2,1,3,7.434,6.0,0.7,-5.6994,37.17,5,7.434,37.17
2850,2850,0,415,1,0,374,36,19120,1,1,14,64.784,1.0,0.2,-12.9568,323.92,3,64.784,323.92
2851,2851,3,778,2,0,94,12,47201,0,1,12,28.16,4.0,0.0,13.2352,140.8,5,28.16,140.8
2852,2852,2,727,0,0,343,30,11572,1,0,9,14.98,1.0,0.0,6.8908,74.9,2,14.98,74.9
2853,2853,2,727,0,0,343,30,11572,1,0,9,20.32,4.0,0.0,6.9088,60.96,2,20.32,60.96
2854,2854,1,252,1,0,156,19,2038,1,1,14,40.29,3.0,0.0,10.4754,161.16,0,40.29,161.16
2855,2855,3,622,0,0,456,39,57103,0,1,10,20.23,7.0,0.0,9.5081,40.46,6,20.23,40.46
2856,2856,0,232,1,0,437,3,92037,3,0,5,1603.136,4.0,0.2,100.196,3206.272,3,1603.136,3206.272
2857,2857,2,156,0,0,150,31,28314,2,0,5,225.296,2.0,0.2,22.5296,450.592,2,225.296,450.592
2858,2858,3,690,0,0,21,9,30318,2,2,0,67.8,4.0,0.0,4.068,271.2,4,67.8,271.2
2859,2859,3,690,0,0,21,9,30318,2,2,13,377.97,3.0,0.0,98.2722,377.97,4,377.97,377.97
2860,2860,3,690,0,0,21,9,30318,2,0,4,1628.82,9.0,0.0,374.6286,6515.28,4,1628.82,6515.28
2861,2861,3,690,0,0,21,9,30318,2,1,12,286.93,7.0,0.0,140.5957,860.79,4,286.93,860.79
2862,2862,3,631,0,0,353,8,32839,2,1,12,20.736,4.0,0.2,7.2576,103.68,5,20.736,103.68
2863,2863,1,356,0,0,438,3,94122,3,1,14,31.44,3.0,0.0,8.4888,31.44,0,31.44,31.44
2864,2864,1,356,0,0,438,3,94122,3,1,1,83.79,7.0,0.0,22.6233,251.37,0,83.79,251.37
2865,2865,1,356,0,0,438,3,94122,3,1,2,59.52,3.0,0.0,15.4752,297.6,0,59.52,297.6
2866,2866,1,356,0,0,438,3,94122,3,1,15,31.92,4.0,0.0,9.2568,127.68,0,31.92,127.68
2867,2867,2,58,0,0,485,33,43615,1,1,15,14.72,5.0,0.2,-3.312,73.6,2,14.72,73.6
2868,2868,2,58,0,0,485,33,43615,1,1,14,38.976,3.0,0.2,-2.436,77.952,2,38.976,77.952
2869,2869,3,457,0,0,429,8,33710,2,0,9,17.088,2.0,0.2,1.068,17.088,7,17.088,17.088
2870,2870,3,84,1,0,489,1,85705,3,1,12,74.352,3.0,0.2,23.235,371.76,4,74.352,371.76
2871,2871,3,84,1,0,489,1,85705,3,0,5,314.352,3.0,0.2,-35.3646,628.704,4,314.352,628.704
2872,2872,3,718,0,0,266,3,90036,3,1,2,4.26,1.0,0.0,1.7466,21.3,5,4.26,21.3
2873,2873,3,683,0,0,437,3,92105,3,1,14,811.28,8.0,0.0,24.3384,4056.4,6,811.28,4056.4
2874,2874,0,521,0,0,329,30,10035,1,1,8,6.03,3.0,0.0,2.9547,24.12,2,6.03,24.12
2875,2875,2,731,0,0,437,3,92037,3,0,5,153.568,2.0,0.2,-5.7588,307.136,2,153.568,307.136
2876,2876,2,731,0,0,437,3,92037,3,0,5,1013.488,7.0,0.2,76.0116,2026.976,2,1013.488,2026.976
2877,2877,3,214,2,0,515,28,7090,1,1,7,52.34,2.0,0.0,24.5998,104.68,4,52.34,104.68
2878,2878,3,214,2,0,515,28,7090,1,1,2,4.66,2.0,0.0,1.3514,4.66,4,4.66,4.66
2879,2879,3,214,2,0,515,28,7090,1,2,0,254.97,3.0,0.0,91.7892,509.94,4,254.97,509.94
2880,2880,2,697,2,0,350,28,7050,1,1,3,25.44,6.0,0.0,12.72,76.32,4,25.44,76.32
2881,2881,2,697,2,0,350,28,7050,1,1,15,27.93,3.0,0.0,8.0997,111.72,4,27.93,111.72
2882,2882,3,732,0,0,525,11,60098,0,1,3,8.85,5.0,0.8,-13.7175,44.25,4,8.85,44.25
2883,2883,2,83,0,0,438,3,94110,3,0,9,6.96,4.0,0.0,2.2272,27.84,5,6.96,27.84
2884,2884,3,364,0,0,438,3,94122,3,1,3,17.456,2.0,0.2,5.8914,87.28,4,17.456,87.28
2885,2885,3,259,0,0,476,1,85281,3,0,5,307.92,5.0,0.2,-34.641,1539.6,4,307.92,1539.6
2886,2886,0,259,0,0,266,3,90008,3,1,2,6.63,3.0,0.0,1.7901,19.89,1,6.63,19.89
2887,2887,0,259,0,0,266,3,90008,3,1,12,12.96,2.0,0.0,6.2208,12.96,1,12.96,12.96
2888,2888,0,259,0,0,266,3,90008,3,1,12,32.4,5.0,0.0,15.552,162,1,32.4,162.0
2889,2889,3,440,1,0,452,45,98105,3,1,12,23.85,5.0,0.0,10.7325,71.55,4,23.85,71.55
2890,2890,2,321,0,0,235,16,70601,2,0,5,51.96,2.0,0.0,12.99,51.96,2,51.96,51.96
2891,2891,2,321,0,0,235,16,70601,2,1,3,17.94,3.0,0.0,8.6112,35.88,2,17.94,35.88
2892,2892,3,405,1,0,410,30,14609,1,1,12,11.56,2.0,0.0,5.6644,11.56,6,11.56,11.56
2893,2893,3,405,1,0,410,30,14609,1,1,12,26.4,5.0,0.0,11.88,26.4,6,26.4,26.4
2894,2894,3,405,1,0,410,30,14609,1,0,9,69.08,11.0,0.0,29.0136,207.24,6,69.08,207.24
2895,2895,3,405,1,0,410,30,14609,1,2,13,35.88,3.0,0.0,10.0464,179.4,6,35.88,179.4
2896,2896,3,446,0,0,262,30,11561,1,1,2,49.65,5.0,0.0,20.853,148.95,4,49.65,148.95
2897,2897,3,263,1,0,74,31,28205,2,2,6,959.968,4.0,0.2,119.996,2879.904,5,959.968,2879.904
2898,2898,3,614,0,0,207,41,77036,0,0,5,408.422,2.0,0.3,-5.8346,1225.266,4,408.422,1225.266
2899,2899,3,591,0,0,329,30,10035,1,2,6,479.984,2.0,0.2,59.998,2399.92,5,479.984,2399.92
2900,2900,3,591,0,0,329,30,10035,1,1,10,12.6,4.0,0.0,6.048,50.4,5,12.6,50.4
2901,2901,3,192,2,0,94,9,31907,2,1,12,184.66,7.0,0.0,84.9436,553.98,4,184.66,553.98
2902,2902,3,180,0,0,80,11,60610,0,1,12,23.12,5.0,0.2,8.381,46.24,5,23.12,46.24
2903,2903,3,420,1,0,199,11,60035,0,1,12,37.464,7.0,0.2,12.1758,74.928,4,37.464,74.928
2904,2904,3,420,1,0,199,11,60035,0,0,5,539.658,3.0,0.3,-7.7094,1079.316,4,539.658,1079.316
2905,2905,3,158,2,0,452,45,98115,3,1,14,310.12,2.0,0.0,80.6312,1240.48,4,310.12,1240.48
2906,2906,3,193,0,0,129,21,55122,0,1,12,8.56,2.0,0.0,3.852,42.8,6,8.56,42.8
2907,2907,3,193,0,0,129,21,55122,0,1,14,52.4,5.0,0.0,14.148,262,6,52.4,262.0
2908,2908,3,193,0,0,129,21,55122,0,1,10,14.94,3.0,0.0,6.8724,14.94,6,14.94,14.94
2909,2909,3,513,0,0,452,45,98103,3,1,8,11.22,3.0,0.0,0.2244,33.66,4,11.22,33.66
2910,2910,3,775,0,0,102,8,33065,2,1,1,387.136,4.0,0.2,24.196,1161.408,4,387.136,1161.408
2911,2911,3,145,0,0,193,30,11550,1,1,7,41.4,5.0,0.0,19.458,207,5,41.4,207.0
2912,2912,3,145,0,0,193,30,11550,1,1,2,35,4.0,0.0,10.5,105,5,35.0,105.0
2913,2913,3,145,0,0,193,30,11550,1,1,3,39.552,3.0,0.2,14.3376,197.76,5,39.552,197.76
2914,2914,2,193,0,0,333,12,46060,0,2,13,135.72,3.0,0.0,35.2872,135.72,5,135.72,135.72
2915,2915,2,193,0,0,333,12,46060,0,1,3,12.56,2.0,0.0,5.652,50.24,5,12.56,50.24
2916,2916,2,193,0,0,333,12,46060,0,2,13,263.96,4.0,0.0,71.2692,1319.8,5,263.96,1319.8
2917,2917,0,672,0,0,109,41,75220,0,1,2,5.952,1.0,0.2,0.372,29.76,3,5.952,29.76
2918,2918,1,478,1,0,374,36,19140,1,1,8,15.8,5.0,0.2,2.37,15.8,0,15.8,15.8
2919,2919,1,478,1,0,374,36,19140,1,0,9,14.368,2.0,0.2,3.9512,14.368,0,14.368,14.368
2920,2920,1,478,1,0,374,36,19140,1,0,9,70.448,7.0,0.2,12.3284,140.896,0,70.448,140.896
2921,2921,1,526,0,0,438,3,94109,3,1,14,129.3,2.0,0.0,6.465,646.5,0,129.3,646.5
2922,2922,2,216,2,0,25,41,78745,0,1,3,3.882,3.0,0.8,-5.823,11.646,3,3.882,11.646
2923,2923,3,640,1,0,123,20,48234,0,1,8,6.08,1.0,0.0,3.04,6.08,6,6.08,6.08
2924,2924,0,411,0,0,508,30,13601,1,1,1,19.9,1.0,0.0,8.955,99.5,3,19.9,99.5
2925,2925,0,411,0,0,508,30,13601,1,0,9,70.71,1.0,0.0,4.9497,353.55,3,70.71,353.55
2926,2926,2,76,0,0,94,9,31907,2,0,9,18.84,3.0,0.0,7.9128,37.68,4,18.84,37.68
