,Ship Mode,Customer Name,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Inventory,date_difference,Sales
1092,3,553,0,0,437,3,92105,3,2,13,219.184,2.0,0.2,19.1786,1095.92,7,219.184
1093,3,98,2,0,88,18,20735,1,1,12,28.9,5.0,0.0,14.161,144.5,4,28.9
1094,3,98,2,0,88,18,20735,1,1,1,355.96,2.0,0.0,103.2284,1067.88,4,355.96
1095,3,601,2,0,74,31,28205,2,1,14,348.208,7.0,0.2,30.4682,1392.832,5,348.208
1096,3,601,2,0,74,31,28205,2,1,3,35.784,7.0,0.7,-28.6272,71.568,5,35.784
1097,0,574,1,0,266,3,90049,3,0,16,447.84,5.0,0.2,11.196,1791.36,3,447.84
1098,0,597,2,0,438,3,94122,3,1,2,7.04,4.0,0.0,2.0416,28.16,3,7.04
1099,0,597,2,0,438,3,94122,3,0,9,8.73,3.0,0.0,4.1031,8.73,3,8.73
1100,0,597,2,0,438,3,94122,3,2,0,29.29,1.0,0.0,9.6657,146.45,3,29.29
1101,0,597,2,0,438,3,94122,3,1,2,8.64,3.0,0.0,2.5056,8.64,3,8.64
1102,3,624,0,0,207,41,77041,0,1,3,2.694,3.0,0.8,-4.7145,13.47,6,2.694
1103,3,624,0,0,207,41,77041,0,1,3,2.934,3.0,0.8,-4.9878,14.67,6,2.934
1104,3,566,0,0,409,3,92503,3,1,12,22.92,3.0,0.0,11.2308,91.68,6,22.92
1105,3,261,0,0,207,41,77041,0,1,14,100.704,6.0,0.2,-16.3644,503.52,5,100.704
1106,3,261,0,0,207,41,77041,0,0,9,2.328,2.0,0.6,-0.7566,4.656,5,2.328
1107,3,261,0,0,207,41,77041,0,1,3,10.78,5.0,0.8,-17.248,10.78,5,10.78
1108,3,261,0,0,207,41,77041,0,1,8,58.368,12.0,0.2,21.888,291.84,5,58.368
1109,3,261,0,0,207,41,77041,0,1,7,40.968,3.0,0.2,13.8267,122.904,5,40.968
1110,3,261,0,0,207,41,77041,0,2,13,71.96,5.0,0.2,25.186,287.84,5,71.96
1111,3,261,0,0,207,41,77041,0,1,12,10.368,2.0,0.2,3.6288,31.104,5,10.368
1112,3,261,0,0,207,41,77041,0,1,3,1.192,2.0,0.8,-2.0264,5.96,5,1.192
1113,2,659,0,0,141,3,92024,3,1,3,46.672,2.0,0.2,16.3352,46.672,5,46.672
1114,2,659,0,0,141,3,92024,3,0,4,119.833,1.0,0.15,-12.6882,119.833,5,119.833
1115,2,659,0,0,141,3,92024,3,2,0,119.98,2.0,0.0,57.5904,479.92,5,119.98
1116,2,231,1,0,438,3,94110,3,1,10,6.3,2.0,0.0,3.024,18.9,2,6.3
1117,3,155,0,0,419,9,30076,2,1,12,279.9,5.0,0.0,137.151,839.7,4,279.9
1118,3,155,0,0,419,9,30076,2,2,0,619.95,5.0,0.0,111.591,3099.75,4,619.95
1119,3,155,0,0,419,9,30076,2,1,12,4.36,2.0,0.0,2.0492,21.8,4,4.36
1120,3,155,0,0,419,9,30076,2,1,7,15.28,2.0,0.0,7.4872,15.28,4,15.28
1121,3,334,0,0,220,2,72401,2,2,13,699.93,7.0,0.0,181.9818,1399.86,6,699.93
1122,3,334,0,0,220,2,72401,2,1,2,22.96,7.0,0.0,6.6584,114.8,6,22.96
1123,3,334,0,0,220,2,72401,2,0,9,38.6,4.0,0.0,11.58,115.8,6,38.6
1124,3,334,0,0,220,2,72401,2,1,2,6.63,3.0,0.0,1.7901,33.15,6,6.63
1125,3,334,0,0,220,2,72401,2,1,7,23.34,3.0,0.0,10.9698,93.36,6,23.34
1126,3,334,0,0,220,2,72401,2,0,5,1067.94,3.0,0.0,224.2674,2135.88,6,1067.94
1127,3,602,2,0,407,12,47374,0,1,2,10.16,1.0,0.0,2.6416,40.64,5,10.16
1128,3,602,2,0,407,12,47374,0,1,7,101.88,6.0,0.0,50.94,203.76,5,101.88
1129,3,106,0,0,464,44,22153,2,0,16,343.92,4.0,0.0,75.6624,687.84,4,343.92
1130,3,106,0,0,464,44,22153,2,1,12,40.99,1.0,0.0,20.0851,81.98,4,40.99
1131,3,106,0,0,464,44,22153,2,1,7,63.9,5.0,0.0,28.755,255.6,4,63.9
1132,0,308,1,0,12,3,94509,3,1,12,19.44,3.0,0.0,9.3312,77.76,1,19.44
1133,3,394,2,0,374,36,19134,1,1,14,124.608,4.0,0.2,-23.364,373.824,4,124.608
1134,3,394,2,0,374,36,19134,1,1,10,7.56,3.0,0.2,2.646,15.12,4,7.56
1135,1,459,0,0,204,8,33030,2,1,14,85.224,3.0,0.2,7.4571,255.672,0,85.224
1136,2,283,1,0,231,12,46350,0,1,7,287.52,8.0,0.0,129.384,862.56,3,287.52
1137,2,283,1,0,231,12,46350,0,1,1,37.68,2.0,0.0,10.5504,113.04,3,37.68
1138,2,283,1,0,231,12,46350,0,1,12,19.98,2.0,0.0,8.991,79.92,3,19.98
1139,2,283,1,0,231,12,46350,0,1,2,20.58,7.0,0.0,5.5566,41.16,3,20.58
1140,2,283,1,0,231,12,46350,0,1,3,17.38,2.0,0.0,8.69,52.14,3,17.38
1141,3,60,0,0,266,3,90045,3,0,9,204.6,2.0,0.0,53.196,204.6,4,204.6
1142,3,60,0,0,266,3,90045,3,1,8,8.72,4.0,0.0,2.8776,8.72,4,8.72
1143,3,60,0,0,266,3,90045,3,1,12,6.48,1.0,0.0,3.1104,32.4,4,6.48
1144,3,60,0,0,266,3,90045,3,2,11,686.32,2.0,0.2,223.054,3431.6,4,686.32
1145,3,60,0,0,266,3,90045,3,1,14,62.18,1.0,0.0,16.7886,248.72,4,62.18
1146,1,554,0,0,242,20,48911,0,1,1,644.076,2.0,0.1,107.346,3220.38,0,644.076
1147,1,554,0,0,242,20,48911,0,1,8,5.84,2.0,0.0,2.628,23.36,0,5.84
1148,1,554,0,0,242,20,48911,0,1,3,12.76,2.0,0.0,5.8696,12.76,0,12.76
1149,1,554,0,0,242,20,48911,0,2,13,10.95,1.0,0.0,0.438,10.95,0,10.95
1150,1,554,0,0,242,20,48911,0,2,6,599.98,2.0,0.0,209.993,2999.9,0,599.98
1151,3,167,1,0,108,33,44221,1,0,9,8.352,6.0,0.2,1.2528,41.76,6,8.352
1152,3,435,1,0,403,26,89502,3,1,2,3.64,2.0,0.0,1.638,14.56,6,3.64
1153,3,435,1,0,403,26,89502,3,1,3,159.768,7.0,0.2,53.9217,159.768,6,159.768
1154,0,601,2,0,190,44,22801,2,1,14,122.48,2.0,0.0,0.0,244.96,1,122.48
1155,0,601,2,0,190,44,22801,2,0,16,2244.48,7.0,0.0,493.7856,2244.48,1,2244.48
1156,0,601,2,0,190,44,22801,2,1,3,62.31,3.0,0.0,29.2857,186.93,1,62.31
1157,0,601,2,0,190,44,22801,2,0,16,455.1,2.0,0.0,100.122,1365.3,1,455.1
1158,2,300,1,0,266,3,90004,3,0,5,195.184,1.0,0.2,19.5184,975.92,5,195.184
1159,3,20,0,0,300,21,55407,0,1,1,362.94,3.0,0.0,90.735,1814.7,5,362.94
1160,3,20,0,0,300,21,55407,0,1,3,11.54,2.0,0.0,5.77,57.7,5,11.54
1161,2,449,0,0,143,3,92025,3,1,2,53.94,3.0,0.0,15.6426,215.76,4,53.94
1162,3,47,2,0,329,30,10035,1,2,13,9.99,1.0,0.0,4.5954,29.97,5,9.99
1163,3,47,2,0,329,30,10035,1,1,3,125.76,3.0,0.2,40.872,251.52,5,125.76
1164,3,47,2,0,329,30,10035,1,1,3,25.32,5.0,0.2,9.1785,101.28,5,25.32
1165,3,594,0,0,215,20,49201,0,1,3,46.8,4.0,0.0,21.06,234,4,46.8
1166,1,434,0,0,452,45,98115,3,2,0,447.93,9.0,0.0,49.2723,447.93,0,447.93
1167,2,219,0,0,329,30,10035,1,0,9,109.48,2.0,0.0,33.9388,328.44,2,109.48
1168,2,219,0,0,329,30,10035,1,1,14,272.94,3.0,0.0,0.0,545.88,2,272.94
1169,2,219,0,0,329,30,10035,1,1,12,19.44,3.0,0.0,9.3312,38.88,2,19.44
1170,2,219,0,0,329,30,10035,1,1,14,31.92,4.0,0.0,8.2992,95.76,2,31.92
1171,3,683,0,0,421,20,48073,0,1,12,22.38,2.0,0.0,10.7424,44.76,4,22.38
1172,3,24,0,0,266,3,90008,3,1,3,16.52,5.0,0.2,5.5755,66.08,4,16.52
1173,3,472,0,0,41,11,61701,0,1,3,5.176,4.0,0.8,-7.764,5.176,4,5.176
1174,0,205,1,0,329,30,10035,1,1,3,50.112,6.0,0.2,16.2864,50.112,3,50.112
1175,3,3,2,0,96,27,3301,1,1,15,27.93,3.0,0.0,8.0997,139.65,5,27.93
1176,2,28,2,0,266,3,90004,3,1,10,11.56,4.0,0.0,5.4332,23.12,3,11.56
1177,3,381,0,0,414,18,20852,1,0,5,172.5,2.0,0.0,51.75,862.5,4,172.5
1178,3,381,0,0,414,18,20852,1,2,13,179.97,3.0,0.0,44.9925,899.85,4,179.97
1179,2,135,2,0,207,41,77070,0,2,0,258.696,3.0,0.2,64.674,258.696,3,258.696
1180,3,202,0,0,240,28,8701,1,2,13,1322.93,7.0,0.0,357.1911,6614.65,4,1322.93
1181,3,202,0,0,240,28,8701,1,1,2,3.76,2.0,0.0,1.0904,18.8,4,3.76
1182,0,636,0,0,216,31,28540,2,1,7,21.744,1.0,0.2,7.3386,86.976,1,21.744
1183,0,636,0,0,216,31,28540,2,2,13,7.92,5.0,0.2,0.693,31.68,1,7.92
1184,3,320,1,0,452,45,98103,3,1,3,12.096,7.0,0.2,4.2336,60.48,6,12.096
1185,3,320,1,0,452,45,98103,3,1,14,485.88,6.0,0.0,9.7176,1943.52,6,485.88
1186,3,320,1,0,452,45,98103,3,1,12,25.92,4.0,0.0,12.4416,77.76,6,25.92
1187,3,320,1,0,452,45,98103,3,1,14,197.58,2.0,0.0,53.3466,790.32,6,197.58
1188,2,101,2,0,266,3,90036,3,1,1,81.92,4.0,0.0,22.1184,327.68,2,81.92
1189,2,101,2,0,266,3,90036,3,2,13,889.536,8.0,0.2,66.7152,889.536,2,889.536
1190,2,101,2,0,266,3,90036,3,0,5,892.224,3.0,0.2,89.2224,1784.448,2,892.224
1191,2,101,2,0,266,3,90036,3,1,12,223.92,4.0,0.0,109.7208,671.76,2,223.92
1192,2,101,2,0,266,3,90036,3,1,12,23.12,4.0,0.0,11.3288,23.12,2,23.12
1193,1,555,1,0,102,8,33065,2,1,12,15.552,3.0,0.2,5.4432,62.208,0,15.552
1194,1,555,1,0,102,8,33065,2,0,9,15.712,4.0,0.2,2.5532,47.136,0,15.712
1195,1,555,1,0,102,8,33065,2,1,14,24.672,2.0,0.2,2.1588,24.672,0,24.672
1196,1,555,1,0,102,8,33065,2,0,9,55.968,1.0,0.2,-2.0988,223.872,0,55.968
1197,3,791,0,0,207,41,77041,0,2,0,431.928,9.0,0.2,64.7892,1295.784,4,431.928
1198,3,791,0,0,207,41,77041,0,0,5,95.984,4.0,0.3,-4.1136,95.984,4,95.984
1199,3,791,0,0,207,41,77041,0,1,3,1088.792,4.0,0.8,-1850.9464,4355.168,4,1088.792
1200,3,461,1,0,120,4,80219,3,0,5,544.008,3.0,0.2,40.8006,2720.04,6,544.008
1201,3,461,1,0,120,4,80219,3,1,3,1.872,3.0,0.7,-1.4352,5.616,6,1.872
1202,3,461,1,0,120,4,80219,3,0,5,854.352,3.0,0.2,10.6794,1708.704,6,854.352
1203,3,461,1,0,120,4,80219,3,1,14,593.568,2.0,0.2,0.0,2374.272,6,593.568
1204,3,461,1,0,120,4,80219,3,1,14,338.04,3.0,0.2,-33.804,676.08,6,338.04
1205,0,448,0,0,74,31,28205,2,2,13,271.96,5.0,0.2,16.9975,1087.84,3,271.96
1206,2,715,1,0,329,30,10009,1,1,14,11.21,1.0,0.0,3.363,33.63,4,11.21
1207,2,715,1,0,329,30,10009,1,1,3,9.144,3.0,0.2,3.2004,36.576,4,9.144
1208,2,715,1,0,329,30,10009,1,1,8,14.07,7.0,0.0,6.8943,42.21,4,14.07
1209,2,715,1,0,329,30,10009,1,1,2,41.86,7.0,0.0,10.465,41.86,4,41.86
1210,2,715,1,0,329,30,10009,1,1,3,8.544,2.0,0.2,2.8836,8.544,4,8.544
1211,2,715,1,0,329,30,10009,1,0,4,579.136,4.0,0.2,21.7176,1158.272,4,579.136
1212,3,706,1,0,374,36,19134,1,0,5,141.372,2.0,0.3,-48.4704,282.744,4,141.372
1213,3,706,1,0,374,36,19134,1,1,3,3.036,2.0,0.7,-2.3276,3.036,4,3.036
1214,3,706,1,0,374,36,19134,1,1,3,4.503,1.0,0.7,-3.6024,9.006,4,4.503
1215,3,706,1,0,374,36,19134,1,1,2,4.672,1.0,0.2,1.5768,14.016,4,4.672
1216,3,706,1,0,374,36,19134,1,2,0,95.88,3.0,0.2,28.764,479.4,4,95.88
1217,3,706,1,0,374,36,19134,1,0,9,17.024,2.0,0.2,1.7024,51.072,4,17.024
1218,3,706,1,0,374,36,19134,1,2,0,258.696,3.0,0.2,64.674,517.392,4,258.696
1219,3,706,1,0,374,36,19134,1,2,13,1931.958,7.0,0.4,-386.3916,5795.874,4,1931.958
1220,3,77,2,0,266,3,90036,3,1,14,249.75,9.0,0.0,44.955,999,4,249.75
1221,3,77,2,0,266,3,90036,3,2,13,255.936,8.0,0.2,28.7928,1279.68,4,255.936
1222,0,75,0,0,329,30,10024,1,0,9,113.79,3.0,0.0,20.4822,568.95,1,113.79
1223,0,75,0,0,329,30,10024,1,2,0,78.15,1.0,0.0,34.386,78.15,1,78.15
1224,0,75,0,0,329,30,10024,1,1,3,1.728,1.0,0.2,0.6048,6.912,1,1.728
1225,0,75,0,0,329,30,10024,1,1,12,40.56,4.0,0.0,19.8744,81.12,1,40.56
1226,0,75,0,0,329,30,10024,1,1,14,182.94,3.0,0.0,3.6588,731.76,1,182.94
1227,0,75,0,0,329,30,10024,1,1,14,193.86,2.0,0.0,11.6316,775.44,1,193.86
1228,3,791,0,0,266,3,90045,3,1,7,15.28,2.0,0.0,7.4872,76.4,5,15.28
1229,3,791,0,0,266,3,90045,3,0,9,8.73,1.0,0.0,2.9682,8.73,5,8.73
1230,3,791,0,0,266,3,90045,3,1,2,5.68,2.0,0.0,1.7608,5.68,5,5.68
1231,2,430,0,0,56,30,14215,1,1,2,2.78,2.0,0.0,0.7228,8.34,2,2.78
1232,2,430,0,0,56,30,14215,1,1,7,79.96,2.0,0.0,35.982,239.88,2,79.96
1233,0,112,1,0,83,33,45231,1,2,6,839.988,2.0,0.4,69.999,1679.976,2,839.988
1234,1,586,0,0,47,8,33437,2,0,9,47.952,3.0,0.2,13.7862,143.856,0,47.952
1235,1,586,0,0,47,8,33437,2,1,3,37.425,5.0,0.7,-29.94,112.275,0,37.425
1236,1,586,0,0,47,8,33437,2,0,9,63.968,2.0,0.2,0.0,127.936,0,63.968
1237,1,586,0,0,47,8,33437,2,0,9,165.048,3.0,0.2,41.262,825.24,0,165.048
1238,3,310,0,0,452,45,98105,3,0,9,12.35,1.0,0.0,5.434,37.05,4,12.35
1239,3,310,0,0,452,45,98105,3,1,2,40.97,1.0,0.0,10.6522,163.88,4,40.97
1240,3,310,0,0,452,45,98105,3,1,8,22.96,2.0,0.0,10.7912,45.92,4,22.96
1241,3,518,2,0,329,30,10024,1,2,13,22,4.0,0.0,5.5,22,6,22.0
1242,3,586,0,0,329,30,10009,1,1,3,398.352,3.0,0.2,124.485,1991.76,7,398.352
1243,3,586,0,0,329,30,10009,1,1,8,8.72,4.0,0.0,3.5752,34.88,7,8.72
1244,3,275,0,0,183,22,39503,2,1,7,48.69,9.0,0.0,23.8581,48.69,7,48.69
1245,2,578,0,0,159,3,93727,3,0,16,764.688,6.0,0.2,95.586,764.688,2,764.688
1246,2,578,0,0,159,3,93727,3,0,16,3610.848,12.0,0.2,135.4068,18054.24,2,3610.848
1247,2,578,0,0,159,3,93727,3,0,4,254.9745,3.0,0.15,11.9988,1274.8725,2,254.9745
1248,3,240,0,0,329,30,10009,1,1,2,38.82,6.0,0.0,17.469,38.82,6,38.82
1249,3,240,0,0,329,30,10009,1,0,5,1141.938,9.0,0.1,139.5702,3425.814,6,1141.938
1250,3,240,0,0,329,30,10009,1,1,1,1704.56,13.0,0.0,511.368,8522.8,6,1704.56
1251,3,240,0,0,329,30,10009,1,1,2,3.2,2.0,0.0,1.376,3.2,6,3.2
1252,3,336,0,0,299,47,53209,0,2,13,1099.96,4.0,0.0,285.9896,5499.8,5,1099.96
1253,3,539,2,0,78,36,19013,1,1,2,5.248,2.0,0.2,0.5904,26.24,4,5.248
1254,3,539,2,0,78,36,19013,1,2,13,35.91,3.0,0.4,-8.379,107.73,4,35.91
1255,3,539,2,0,78,36,19013,1,0,9,6.696,1.0,0.2,0.5022,6.696,4,6.696
1256,3,539,2,0,78,36,19013,1,0,9,43.872,2.0,0.2,11.5164,131.616,4,43.872
1257,2,651,2,0,74,31,28205,2,1,3,27.882,3.0,0.7,-20.4468,111.528,4,27.882
1258,2,651,2,0,74,31,28205,2,1,14,540.048,3.0,0.2,-47.2542,540.048,4,540.048
1259,2,651,2,0,74,31,28205,2,2,0,255.68,8.0,0.2,76.704,255.68,4,255.68
1260,3,378,0,0,216,8,32216,2,2,13,863.88,3.0,0.2,107.985,863.88,4,863.88
1261,3,728,1,0,179,31,27834,2,1,3,17.616,4.0,0.7,-14.0928,17.616,7,17.616
1262,2,155,0,0,262,30,11561,1,1,3,17.472,3.0,0.2,6.3336,87.36,2,17.472
1263,0,146,0,0,231,12,46350,0,2,13,69.9,2.0,0.0,18.873,279.6,1,69.9
1264,0,146,0,0,231,12,46350,0,0,9,41.85,5.0,0.0,10.881,41.85,1,41.85
1265,3,613,0,0,438,3,94122,3,1,2,6.57,3.0,0.0,1.7739,19.71,5,6.57
1266,3,405,1,0,266,3,90045,3,1,14,142.86,1.0,0.0,41.4294,142.86,5,142.86
1267,3,405,1,0,266,3,90045,3,0,5,292.272,6.0,0.2,18.267,584.544,5,292.272
1268,3,112,1,0,267,4,80027,3,0,9,29.328,3.0,0.2,3.666,29.328,4,29.328
1269,3,188,0,0,151,0,35630,2,1,12,12.48,2.0,0.0,5.616,37.44,4,12.48
1270,3,701,1,0,80,11,60623,0,1,14,102.336,4.0,0.2,-12.792,204.672,5,102.336
1271,3,701,1,0,80,11,60623,0,1,1,48.792,3.0,0.8,-126.8592,243.96,5,48.792
1272,3,701,1,0,80,11,60623,0,1,3,44.848,8.0,0.8,-67.272,134.544,5,44.848
1273,1,512,0,0,154,41,76106,0,1,12,10.368,2.0,0.2,3.6288,41.472,0,10.368
1274,1,512,0,0,154,41,76106,0,0,5,388.43,5.0,0.3,-88.784,1165.29,0,388.43
1275,1,512,0,0,154,41,76106,0,1,12,14.352,3.0,0.2,5.2026,43.056,0,14.352
1276,1,512,0,0,154,41,76106,0,2,0,63.992,1.0,0.2,-7.1991,255.968,0,63.992
1277,3,117,0,0,207,41,77070,0,1,2,86.352,3.0,0.2,5.397,86.352,5,86.352
1278,0,415,1,0,271,9,31204,2,2,0,32.97,3.0,0.0,12.8583,131.88,3,32.97
1279,0,415,1,0,271,9,31204,2,2,0,83.88,4.0,0.0,30.1968,335.52,3,83.88
1280,0,753,0,0,70,13,52402,0,2,13,278.4,3.0,0.0,80.736,835.2,1,278.4
1281,0,720,0,0,216,8,32216,2,1,10,15.12,3.0,0.2,4.914,30.24,2,15.12
1282,0,720,0,0,216,8,32216,2,1,3,17.43,1.0,0.7,-13.363,87.15,2,17.43
1283,0,720,0,0,216,8,32216,2,1,12,251.64,3.0,0.2,88.074,1006.56,2,251.64
1284,3,427,0,0,25,41,78745,0,1,3,2.772,7.0,0.8,-4.851,5.544,6,2.772
1285,3,298,0,0,390,37,2908,1,1,14,14.9,5.0,0.0,1.043,29.8,7,14.9
1286,3,11,2,0,329,30,10035,1,1,2,15.48,3.0,0.0,4.4892,77.4,4,15.48
1287,3,755,1,0,329,30,10009,1,0,9,39.88,2.0,0.0,11.1664,39.88,4,39.88
1288,3,755,1,0,329,30,10009,1,1,3,12.192,4.0,0.2,4.1148,36.576,4,12.192
1289,3,755,1,0,329,30,10009,1,1,2,20.82,3.0,0.0,7.4952,62.46,4,20.82
1290,0,160,2,0,438,3,94122,3,1,3,13.216,4.0,0.2,4.4604,39.648,2,13.216
1291,0,160,2,0,438,3,94122,3,1,12,32.4,5.0,0.0,15.552,162,2,32.4
1292,3,609,0,0,437,3,92105,3,1,15,32.94,3.0,0.0,9.2232,131.76,5,32.94
1293,3,609,0,0,437,3,92105,3,1,12,114.2,5.0,0.0,52.532,571,5,114.2
1294,3,609,0,0,437,3,92105,3,1,10,3.08,1.0,0.0,1.4784,12.32,5,3.08
1295,3,410,0,0,392,4,81001,3,1,1,845.728,13.0,0.2,84.5728,3382.912,4,845.728
1296,3,263,1,0,147,3,94533,3,1,3,13.904,2.0,0.2,4.5188,41.712,4,13.904
1297,3,263,1,0,147,3,94533,3,1,3,20.72,2.0,0.2,6.475,82.88,4,20.72
1298,2,615,1,0,427,21,55106,0,2,13,114.95,5.0,0.0,2.299,114.95,4,114.95
1299,0,20,0,0,438,3,94109,3,1,14,26.96,2.0,0.0,7.0096,53.92,3,26.96
1300,2,474,0,0,464,44,22153,2,0,9,572.76,6.0,0.0,166.1004,1145.52,2,572.76
1301,2,474,0,0,464,44,22153,2,0,9,286.38,3.0,0.0,83.0502,286.38,2,286.38
1302,2,766,2,0,16,44,22204,2,0,4,61.96,2.0,0.0,4.3372,247.84,5,61.96
1303,3,162,0,0,94,9,31907,2,0,9,23.99,1.0,0.0,5.5177,95.96,4,23.99
1304,3,162,0,0,94,9,31907,2,2,13,287.97,3.0,0.0,77.7519,1151.88,4,287.97
1305,2,118,0,0,207,41,77036,0,2,13,419.944,7.0,0.2,52.493,839.888,2,419.944
1306,0,653,0,0,364,3,91104,3,1,12,46.76,7.0,0.0,22.4448,140.28,1,46.76
1307,0,653,0,0,364,3,91104,3,1,3,17.712,3.0,0.2,6.4206,17.712,1,17.712
1308,0,653,0,0,364,3,91104,3,1,1,21.78,2.0,0.0,5.6628,87.12,1,21.78
1309,0,653,0,0,364,3,91104,3,1,14,161.94,3.0,0.0,9.7164,485.82,1,161.94
1310,0,653,0,0,364,3,91104,3,0,5,161.568,2.0,0.2,-8.0784,807.84,1,161.568
1311,3,290,0,0,247,19,1841,1,1,10,3.69,1.0,0.0,1.7343,18.45,4,3.69
1312,3,290,0,0,247,19,1841,1,1,10,122.12,4.0,0.0,56.1752,366.36,4,122.12
1313,3,603,0,0,94,33,43229,1,0,5,155.372,2.0,0.3,-13.3176,776.86,7,155.372
1314,3,329,1,0,266,3,90032,3,1,12,38.88,6.0,0.0,18.6624,77.76,5,38.88
1315,3,329,1,0,266,3,90032,3,0,9,183.84,8.0,0.0,62.5056,183.84,5,183.84
1316,3,329,1,0,266,3,90032,3,1,15,579.3,5.0,0.0,28.965,2896.5,5,579.3
1317,3,326,0,0,374,36,19120,1,2,0,14.2,1.0,0.2,3.3725,71,4,14.2
1318,3,453,1,0,119,8,32725,2,2,13,575.92,2.0,0.2,71.99,1151.84,4,575.92
1319,3,453,1,0,119,8,32725,2,1,3,5.184,6.0,0.7,-3.6288,20.736,4,5.184
1320,3,503,0,0,83,33,45231,1,1,3,5.229,3.0,0.7,-4.1832,26.145,5,5.229
1321,3,503,0,0,83,33,45231,1,1,14,285.552,2.0,0.2,35.694,285.552,5,285.552
1322,3,471,0,0,318,15,42071,2,1,1,72.8,5.0,0.0,19.656,291.2,5,72.8
1323,0,276,0,0,521,31,28403,2,1,12,10.816,4.0,0.2,3.5152,32.448,1,10.816
1324,3,301,1,0,247,19,1841,1,1,14,46.26,3.0,0.0,12.4902,46.26,5,46.26
1325,0,452,0,0,80,11,60653,0,1,3,17.46,6.0,0.8,-30.555,17.46,3,17.46
1326,3,11,2,0,374,36,19120,1,0,9,51.072,6.0,0.2,5.1072,153.216,4,51.072
1327,0,137,1,0,340,5,6360,1,1,12,11.34,1.0,0.0,5.5566,45.36,2,11.34
1328,2,282,2,0,438,3,94110,3,1,2,87.92,4.0,0.0,26.376,439.6,3,87.92
1329,3,465,0,0,438,3,94109,3,0,9,37.05,3.0,0.0,16.302,148.2,4,37.05
1330,3,16,2,0,265,33,44052,1,2,13,2.97,1.0,0.4,-0.6435,8.91,4,2.97
1331,3,16,2,0,265,33,44052,1,1,14,27.44,2.0,0.2,2.401,82.32,4,27.44
1332,3,527,0,0,109,41,75220,0,1,3,1.08,3.0,0.8,-1.728,2.16,5,1.08
1333,3,527,0,0,109,41,75220,0,1,1,7.96,2.0,0.8,-13.93,23.88,5,7.96
1334,3,319,2,0,266,3,90049,3,1,3,140.736,8.0,0.2,52.776,140.736,4,140.736
1335,3,376,0,0,296,5,6457,1,1,14,552.56,4.0,0.0,0.0,1105.12,7,552.56
1336,3,344,0,0,266,3,90008,3,0,9,25.11,3.0,0.0,6.5286,25.11,5,25.11
1337,2,139,0,0,329,30,10011,1,0,9,29.78,2.0,0.0,8.0406,59.56,2,29.78
1338,2,139,0,0,329,30,10011,1,2,13,677.58,3.0,0.0,176.1708,3387.9,2,677.58
1339,2,139,0,0,329,30,10011,1,1,12,75.04,8.0,0.0,36.0192,150.08,2,75.04
1340,0,2,1,0,216,31,28540,2,2,11,695.7,2.0,0.5,-27.828,3478.5,2,695.7
1341,0,2,1,0,216,31,28540,2,1,3,15.66,5.0,0.7,-12.528,46.98,2,15.66
1342,0,2,1,0,216,31,28540,2,1,3,28.854,6.0,0.7,-21.1596,144.27,2,28.854
1343,3,419,0,0,157,30,11520,1,1,2,47.82,3.0,0.0,14.346,47.82,4,47.82
1344,3,419,0,0,157,30,11520,1,1,10,13.05,5.0,0.0,6.003,65.25,4,13.05
1345,3,100,0,0,239,21,55044,0,1,1,93.78,2.0,0.0,36.5742,187.56,7,93.78
1346,3,100,0,0,239,21,55044,0,1,12,47.18,7.0,0.0,23.59,235.9,7,47.18
1347,3,100,0,0,239,21,55044,0,1,2,19.68,6.0,0.0,5.7072,19.68,7,19.68
1348,3,100,0,0,239,21,55044,0,1,3,53.4,10.0,0.0,25.098,213.6,7,53.4
1349,3,100,0,0,239,21,55044,0,1,3,35.88,6.0,0.0,17.2224,107.64,7,35.88
1350,2,85,0,0,145,11,60201,0,0,5,258.279,3.0,0.3,-70.1043,516.558,5,258.279
1351,0,2,1,0,16,44,22204,2,1,14,31.4,2.0,0.0,7.85,31.4,3,31.4
1352,3,464,1,0,438,3,94109,3,2,13,183.96,5.0,0.2,20.6955,551.88,5,183.96
1353,3,464,1,0,438,3,94109,3,1,12,17.61,3.0,0.0,8.4528,88.05,5,17.61
1354,3,464,1,0,438,3,94109,3,0,16,300.904,1.0,0.2,11.2839,300.904,5,300.904
1355,1,188,0,0,207,41,77036,0,1,14,220.776,3.0,0.2,-44.1552,1103.88,0,220.776
1356,1,188,0,0,207,41,77036,0,1,14,281.424,11.0,0.2,-35.178,844.272,0,281.424
1357,0,556,0,0,267,15,40214,2,1,12,79.14,3.0,0.0,36.4044,237.42,2,79.14
1358,0,447,0,0,154,41,76106,0,0,9,1.988,1.0,0.6,-1.4413,1.988,1,1.988
1359,2,429,0,0,266,3,90049,3,0,5,145.568,2.0,0.2,0.0,727.84,5,145.568
1360,3,322,1,0,374,36,19120,1,1,2,123.256,7.0,0.2,9.2442,493.024,6,123.256
1361,3,322,1,0,374,36,19120,1,1,12,23.68,4.0,0.2,7.4,23.68,6,23.68
1362,3,322,1,0,374,36,19120,1,2,13,309.576,4.0,0.4,-56.7556,309.576,6,309.576
1363,0,39,1,0,489,1,85705,3,1,3,38.388,14.0,0.7,-25.592,38.388,1,38.388
1364,0,39,1,0,489,1,85705,3,2,11,95.994,2.0,0.7,-63.996,479.97,1,95.994
